"UID DA TOMADA","CIDADE","MORADA","OPERADOR","CCS2 Custo €","TYPE2 7kW Custo €","TYPE2 22kW Custo €","Duração (minutos) até 130kW","Duração (minutos) até 7kW","Duração (minutos) até 22kW","TARIFA 1","TARIFA 2","TARIFA 3","TIPO DE TOMADA","POTÊNCIA DA TOMADA (kW)","FORMATO DA TOMADA","ESTADO DO POSTO","ESTADO DA TOMADA"
TVD-00014-03,Torres Vedras,Rua Fernando Vicente,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",SOCKET,Disponível,Disponível
VCT-00021-03,Viana do Castelo,Alameda António Alves Cunha,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VFR-00004-03,Santa Maria da Feira,Avenida 5 de Outubro,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Offline
VFR-00007-03,Santa Maria da Feira,Rua Estr. Nacional Nº1,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VFR-00008-03,Santa Maria da Feira,Rua Santa Maria,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VFX-00018-03,Vila Franca de Xira,"Pomar do Ribeiro de Baixo, EN1 - Povos",HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Em uso
VFX-00020-03,Vila Franca de Xira,"Verdelha Baixo, EN 10",HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VLG-00002-03,Valongo,R. Tristão Vaz Teixeira 260,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",SOCKET,Disponível,Disponível
VLG-00009-03,Valongo,Travessa António Augusto Castro Paupério,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Em uso
VNF-00017-03,Vila Nova de Famalicão,Rua São João de Deus,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VNG-00059-03,Vila Nova de Gaia,Rua do Jardim,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",SOCKET,Disponível,Disponível
VNG-00060-03,Vila Nova de Gaia,Rua da Bélgica,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VVD-00004-03,Vila Verde,Intermarché de Vila de Prado,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VVD-00007-03,Vila Verde,N101,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
VVD-00008-03,Vila Verde,Rua 3 Lugar da Fuzelha,HRZ - Power dot,"6.830","58.678","14.700","65","0","0","€0,3/charge ","€0,1/min ","",Mennekes,"43",CABLE,Disponível,Disponível
ALM-90024-2,Almada,Rua de Marco Cabaço,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
ALM-90024-1,Almada,Rua de Marco Cabaço,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
AVR-90001-2,Aveiro,Avenida da Universidade,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
AVR-90001-4,Aveiro,Avenida da Universidade,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
AVR-90001-1,Aveiro,Avenida da Universidade,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
AVR-90001-3,Aveiro,Avenida da Universidade,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
AVR-90006-02,Aveiro,Rua Doutor Orlando Oliveira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
AVR-90006-01,Aveiro,Rua Doutor Orlando Oliveira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
AVR-90006-03,Aveiro,Rua Doutor Orlando Oliveira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
AVR-90006-04,Aveiro,Rua Doutor Orlando Oliveira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
BRG-90005-2,Braga,Praceta João XXI,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
BRG-90005-1,Braga,Praceta João XXI,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
BRG-90007-01,Braga,Rua Marcelino sá Pires,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
BRG-90007-02,Braga,Rua Marcelino sá Pires,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
BRG-90012-01,Braga,Rua da Quintã,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
BRG-90012-02,Braga,Rua da Quintã,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
CSC-90003-4,Cascais,Alameda Duquesa de Palmela,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
CSC-90003-3,Cascais,Alameda Duquesa de Palmela,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
CSC-90003-5,Cascais,Alameda Duquesa de Palmela,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
CSC-90003-6,Cascais,Alameda Duquesa de Palmela,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
CSC-90003-1,Cascais,Alameda Duquesa de Palmela,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
CSC-90003-2,Cascais,Alameda Duquesa de Palmela,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
CTB-90004-2,Castelo Branco,Avenida General Humberto Delgado,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
CTB-90004-1,Castelo Branco,Avenida General Humberto Delgado,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
FAR-90006-3,Faro,Estrada da Penha,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Offline
FAR-90006-1,Faro,Estrada da Penha,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
FAR-90006-4,Faro,Estrada da Penha,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Offline
FAR-90006-2,Faro,Estrada da Penha,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
GMR-90003-1,Guimarães,Largo António Leite de Carvalho,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
GMR-90003-2,Guimarães,Largo António Leite de Carvalho,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRA-90008-4,Leiria,Rua Doutor João Soares,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRA-90008-1,Leiria,Rua Doutor João Soares,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Fora de Serviço
LRA-90008-3,Leiria,Rua Doutor João Soares,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRA-90008-2,Leiria,Rua Doutor João Soares,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Fora de Serviço
LRA-90011-2,Leiria,Rua da Assunção,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRA-90011-1,Leiria,Rua da Assunção,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRS-90005-02,Loures,Rua Quinta do Pinto,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRS-90005-01,Loures,Rua Quinta do Pinto,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRS-90010-01,Loures,Avenida Infante Dom Pedro,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LRS-90010-02,Loures,Avenida Infante Dom Pedro,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90001-02,Lisboa,Avenida Torre de Belém,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90001-01,Lisboa,Avenida Torre de Belém,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90007-03,Lisboa,Rua Gonçalves Zarco,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90007-04,Lisboa,Rua Gonçalves Zarco,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90007-02,Lisboa,Rua Gonçalves Zarco,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90007-01,Lisboa,Rua Gonçalves Zarco,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
LSB-90022-2,Lisboa,Avenida do Colégio Militar,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90022-1,Lisboa,Avenida do Colégio Militar,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
LSB-90027-01,Lisboa,Rua Conde de Almoster,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90027-02,Lisboa,Rua Conde de Almoster,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90049-02,Lisboa,Rua José Dias Coelho,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90049-01,Lisboa,Rua José Dias Coelho,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90054-02,Lisboa,Largo das Necessidades,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90054-01,Lisboa,Largo das Necessidades,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90067-1,Lisboa,Rua do Arco do Carvalhão,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90067-2,Lisboa,Rua do Arco do Carvalhão,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90076-2,Lisboa,Rua Domingos Sequeira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90076-1,Lisboa,Rua Domingos Sequeira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90112-2,Lisboa,Avenida António José de Almeida,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90112-1,Lisboa,Avenida António José de Almeida,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
LSB-90112-4,Lisboa,Avenida António José de Almeida,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90112-3,Lisboa,Avenida António José de Almeida,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90138-02,Lisboa,Rua Cidade da Nova Lisboa,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90138-01,Lisboa,Rua Cidade da Nova Lisboa,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
LSB-90142-2,Lisboa,Praça General Domingos de Oliveira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
LSB-90142-1,Lisboa,Praça General Domingos de Oliveira,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
ODM-90003-01,Odemira,Rua do Moinho de Vento,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
ODM-90003-02,Odemira,Rua do Moinho de Vento,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
PRT-90080-03,Porto,Rua António Bessa Leite,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
PRT-90080-02,Porto,Rua António Bessa Leite,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
PRT-90080-04,Porto,Rua António Bessa Leite,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
PRT-90080-01,Porto,Rua António Bessa Leite,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Em uso
SNT-90002-02,Sintra,Rua Guilherme Gomes Fernandes,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
SNT-90002-01,Sintra,Rua Guilherme Gomes Fernandes,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
SNT-90005-01,Sintra,Rua Câmara Pestana,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
SNT-90005-02,Sintra,Rua Câmara Pestana,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
STB-90003-2,Setúbal,Rua 1º de Agosto,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
STB-90003-1,Setúbal,Rua 1º de Agosto,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
TVD-90002-02,Torres Vedras,Avenida General Humberto Delgado,KLC - Atlante,"6.830","10.508","10.508","758","0","0","€0,009/min ","","",Mennekes,"3,7",SOCKET,Disponível,Disponível
