ID,"UID DA TOMADA","TIPO DE CARREGAMENTO","ESTADO DO POSTO",CIDADE,MORADA,OPERADOR,MOBICHARGER,"NÍVEL DE TENSÃO","TARIFA 1","TARIFA 2","TARIFA 3","TIPO DE TOMADA","FORMATO DA TOMADA","POTÊNCIA DA TOMADA (kW)","ESTADO DA TOMADA","ÚLTIMA ATUALIZAÇÃO","POTÊNCIA DA TOMADA (kW) NUMERIC",T1kWh,T2kWh,T3kWh,T1min,T2min,T3min,"ACTIVAÇÃO","€kWh","€min","Duração (minutos) até 7kW","Duração (minutos) até 22kW","Duração (minutos) até 130kW","CCS2 Custo €","TYPE2 7kW Custo €","TYPE2 22kW Custo €"
ABT-00008,ABT-00008-02,"Rápido","Disponível",Abrantes,"R. Cidade de Parthenay 50,","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,1/min ",,CCS,CABLE,60.0,"Disponível","2023-04-29 20:57:08.728000",60,0,0,0,0,0.1,0,0.2964,0,0.1,583.783783783784,144,46.8,4.9764,58.6747783783784,14.6964
ABT-00008,ABT-00008-01,"Rápido","Disponível",Abrantes,"R. Cidade de Parthenay 50,","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-29 20:57:08.728000",50,0,0,0,0,0.1,0,0.2964,0,0.1,583.783783783784,144,56.16,5.9124,58.6747783783784,14.6964
ABT-00009,ABT-00009-01,"Semirrápido","Disponível",Abrantes,"R. Cidade de Parthenay 50,","KLC - Atlante","Não","Média Tensão","€0,2608/charge ","€0,02/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 05:20:57.782000",22,0,0,0,0,0.02,0,0.2608,0,0.02,583.783783783784,144,127.636363636364,2.81352727272727,11.9364756756757,3.1408
ABT-00009,ABT-00009-02,"Semirrápido","Disponível",Abrantes,"R. Cidade de Parthenay 50,","KLC - Atlante","Não","Média Tensão","€0,2608/charge ","€0,02/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 05:20:57.782000",22,0,0,0,0,0.02,0,0.2608,0,0.02,583.783783783784,144,127.636363636364,2.81352727272727,11.9364756756757,3.1408
ABT-00012,ABT-00012-02,"Rápido","Disponível",Abrantes," Rua das Escolas 42","GLP - Galp","Não","Média Tensão","€0,5/charge ","€0,35/kWh ","€0/min ",CCS,CABLE,120.0,"Disponível","2023-04-30 10:59:35.640000",120,0,0.35,0,0,0,0,0.5,0.35,0,583.783783783784,144,35,13.1,21.5,21.5
ABT-00012,ABT-00012-01,"Rápido","Disponível",Abrantes," Rua das Escolas 42","GLP - Galp","Não","Média Tensão","€0,5/charge ","€0,35/kWh ","€0/min ",CCS,CABLE,120.0,"Disponível","2023-04-30 10:59:35.640000",120,0,0.35,0,0,0,0,0.5,0.35,0,583.783783783784,144,35,13.1,21.5,21.5
ABT-00013,ABT-00013-01,"Rápido","Disponível",Abrantes," Rua das Escolas 42","GLP - Galp","Não","Média Tensão","€0,5/charge ","€0,35/kWh ","€0/min ",CCS,CABLE,120.0,"Disponível","2023-04-30 10:41:06.956000",120,0,0.35,0,0,0,0,0.5,0.35,0,583.783783783784,144,35,13.1,21.5,21.5
ABT-00013,ABT-00013-02,"Rápido","Disponível",Abrantes," Rua das Escolas 42","GLP - Galp","Não","Média Tensão","€0,5/charge ","€0,35/kWh ","€0/min ",CCS,CABLE,120.0,"Disponível","2023-04-30 10:41:06.956000",120,0,0.35,0,0,0,0,0.5,0.35,0,583.783783783784,144,35,13.1,21.5,21.5
ABT-00017,ABT-00017-01,"Rápido","Disponível",Abrantes,"CEPSA ABRANTES - A23 KM 44 MOURISCAS N/S","CPS - CEPSA","Não","Média Tensão","€0,2608/charge ","€0,2/kWh ",,CCS,CABLE,100.0,"Disponível","2023-04-30 10:40:28.804000",100,0,0.2,0,0,0,0,0.2608,0.2,0,583.783783783784,144,35,7.4608,12.2608,12.2608
ABT-00017,ABT-00017-02,"Rápido","Disponível",Abrantes,"CEPSA ABRANTES - A23 KM 44 MOURISCAS N/S","CPS - CEPSA","Não","Média Tensão","€0,2608/charge ","€0,2/kWh ",,CCS,CABLE,100.0,"Disponível","2023-04-30 10:40:28.804000",100,0,0.2,0,0,0,0,0.2608,0.2,0,583.783783783784,144,35,7.4608,12.2608,12.2608
ABT-00018,ABT-00018-02,"Rápido","Disponível",Abrantes,"CEPSA ABRANTES - A23 KM 44 MOURISCAS S/N","CPS - CEPSA","Não","Média Tensão","€0,2608/charge ","€0,2/kWh ",,CCS,CABLE,100.0,"Disponível","2023-04-30 10:26:08.708000",100,0,0.2,0,0,0,0,0.2608,0.2,0,583.783783783784,144,35,7.4608,12.2608,12.2608
ABT-00018,ABT-00018-01,"Rápido","Disponível",Abrantes,"CEPSA ABRANTES - A23 KM 44 MOURISCAS S/N","CPS - CEPSA","Não","Média Tensão","€0,2608/charge ","€0,2/kWh ",,CCS,CABLE,100.0,"Disponível","2023-04-30 10:26:08.708000",100,0,0.2,0,0,0,0,0.2608,0.2,0,583.783783783784,144,35,7.4608,12.2608,12.2608
ABT-00022,ABT-00022-02,"Semirrápido","Disponível",Abrantes,"Avenida Dom João I, 2200-233 Abrantes",KLS,"Não","Baixa Tensão Especial","€0,2964/charge ","€0,04/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 02:01:54.965000",22,0,0,0,0,0.04,0,0.2964,0,0.04,583.783783783784,144,127.636363636364,5.40185454545455,23.6477513513513,6.0564
ABT-00022,ABT-00022-01,"Semirrápido","Disponível",Abrantes,"Avenida Dom João I, 2200-233 Abrantes",KLS,"Não","Baixa Tensão Especial","€0,2964/charge ","€0,04/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 02:01:54.965000",22,0,0,0,0,0.04,0,0.2964,0,0.04,583.783783783784,144,127.636363636364,5.40185454545455,23.6477513513513,6.0564
ABT-90001,ABT-90001-02,"Semirrápido","Disponível",Abrantes,"Largo 1º de Maio","KLC - Atlante","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 18:57:30.315000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
ABT-90001,ABT-90001-01,"Semirrápido","Disponível",Abrantes,"Largo 1º de Maio","KLC - Atlante","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 18:57:30.315000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
ACB-00002,ACB-00002-02,"Semirrápido","Disponível","Alcobaça","Estrada Nacional 86, Casal do Leirão","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:53:30.785000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
ACB-00002,ACB-00002-01,"Semirrápido","Disponível","Alcobaça","Estrada Nacional 86, Casal do Leirão","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:53:30.785000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
ACB-00003,ACB-00003-03,"Rápido","Disponível","Alcobaça","Quinta da Barrada","EDP - EDP Comercial",Sim,"Baixa Tensão Especial","€0,297/charge ","€0,1/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-30 07:21:53.305000",43,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,65.3023255813954,6.82723255813954,58.6753783783784,14.697
ACB-00003,ACB-00003-01,"Rápido","Disponível","Alcobaça","Quinta da Barrada","EDP - EDP Comercial",Sim,"Baixa Tensão Especial","€0,297/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 07:21:53.305000",50,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,56.16,5.913,58.6753783783784,14.697
ACB-00003,ACB-00003-02,"Rápido","Disponível","Alcobaça","Quinta da Barrada","EDP - EDP Comercial",Sim,"Baixa Tensão Especial","€0,297/charge ","€0,1/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 07:21:53.305000",50,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,56.16,5.913,58.6753783783784,14.697
ACB-00004,ACB-00004-02,"Rápido","Disponível","Alcobaça","Estrada Nacional 8/6","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CCS,CABLE,50.0,"Disponível","2023-04-30 09:58:24.406000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
ACB-00004,ACB-00004-03,"Rápido","Disponível","Alcobaça","Estrada Nacional 8/6","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 09:58:24.406000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
ACB-00004,ACB-00004-01,"Rápido","Disponível","Alcobaça","Estrada Nacional 8/6","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,Mennekes,CABLE,22.0,"Disponível","2023-04-30 09:58:24.406000",22,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,127.636363636364,10.2109090909091,46.7027027027027,11.52
ACB-00005,ACB-00005-02,"Semirrápido","Disponível","Alcobaça","Av.Associação Alcobacense de Farmingville Nº6","KLC - Atlante","Não","Baixa Tensão Especial","€0,2964/charge ","€0,04/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-28 16:19:27.473000",22,0,0,0,0,0.04,0,0.2964,0,0.04,583.783783783784,144,127.636363636364,5.40185454545455,23.6477513513513,6.0564
ACB-00005,ACB-00005-01,"Semirrápido","Disponível","Alcobaça","Av.Associação Alcobacense de Farmingville Nº6","KLC - Atlante","Não","Baixa Tensão Especial","€0,2964/charge ","€0,04/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-28 16:19:27.473000",22,0,0,0,0,0.04,0,0.2964,0,0.04,583.783783783784,144,127.636363636364,5.40185454545455,23.6477513513513,6.0564
ACB-90001,ACB-90001-2,"Semirrápido","Disponível","Alcobaça","Rua Judite Neves Vasco","HRZ - Power dot","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Fora de Serviço","2023-04-30 11:13:12.312000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
ACB-90001,ACB-90001-1,"Semirrápido","Disponível","Alcobaça","Rua Judite Neves Vasco","HRZ - Power dot","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:13:12.312000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
ACH-00002,ACH-00002-01,"Rápido","Disponível",Alcochete,"A12 km 13,8 (Sentido Norte/Sul)","GLG - Galpgeste","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 10:14:51.114000",50,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,56.16,7.0,70.314854054054,17.5408
ACH-00002,ACH-00002-03,"Rápido","Disponível",Alcochete,"A12 km 13,8 (Sentido Norte/Sul)","GLG - Galpgeste","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-30 10:14:51.114000",43,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,65.3023255813954,8.09707906976744,70.314854054054,17.5408
ACH-00002,ACH-00002-02,"Rápido","Disponível",Alcochete,"A12 km 13,8 (Sentido Norte/Sul)","GLG - Galpgeste","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 10:14:51.114000",50,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,56.16,7.0,70.314854054054,17.5408
ACH-00007,ACH-00007-01,"Rápido","Disponível",Alcochete,"Lagoa do Láparo","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 11:38:49.596000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
ACH-00007,ACH-00007-02,"Rápido","Disponível",Alcochete,"Lagoa do Láparo","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CCS,CABLE,50.0,"Disponível","2023-04-30 11:38:49.596000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
ACH-00007,ACH-00007-03,"Rápido","Disponível",Alcochete,"Lagoa do Láparo","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,Mennekes,CABLE,43.0,"Disponível","2023-04-30 11:38:49.596000",43,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,65.3023255813954,5.22418604651163,46.7027027027027,11.52
ACH-90006,ACH-90006-2,"Semirrápido","Disponível",Alcochete,"Av. 5 de Outubro","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 04:23:00.597000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
ACH-90006,ACH-90006-1,"Semirrápido","Disponível",Alcochete,"Av. 5 de Outubro","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 04:23:00.597000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
ACN-00002,ACN-00002-1,"Semirrápido","Disponível",Alcanena,"Intermarche Alcanena","MLT - Mobiletric","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 12:09:51.207000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
ACN-00002,ACN-00002-2,"Semirrápido","Disponível",Alcanena,"Intermarche Alcanena","MLT - Mobiletric","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 12:09:51.207000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
ACN-00004,ACN-00004-01,"Semirrápido","Disponível",Alcanena,"Lugar do Marrujo","MLT - Mobiletric","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Fora de Serviço","2023-04-29 22:43:33.365000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
ACN-00004,ACN-00004-02,"Semirrápido","Disponível",Alcanena,"Lugar do Marrujo","MLT - Mobiletric","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 22:43:33.365000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
ACN-00005,ACN-00005-02,"Rápido","Disponível",Alcanena,"Avenida Ilha do Sal,","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CCS,CABLE,50.0,"Disponível","2023-04-29 14:33:50.788000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
ACN-00005,ACN-00005-03,"Rápido","Disponível",Alcanena,"Avenida Ilha do Sal,","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-29 14:33:50.788000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
ACN-00005,ACN-00005-01,"Rápido","Disponível",Alcanena,"Avenida Ilha do Sal,","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,Mennekes,CABLE,22.0,"Disponível","2023-04-29 14:33:50.788000",22,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,127.636363636364,10.2109090909091,46.7027027027027,11.52
ACN-90001,ACN-90001-1,"Semirrápido","Disponível",Alcanena,"Rua João da Silva Nazário","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:12:16.600000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
ACN-90001,ACN-90001-2,"Semirrápido","Disponível",Alcanena,"Rua João da Silva Nazário","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 11:12:16.600000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
ACT-90001,ACT-90001-02,"Semirrápido","Disponível",Alcoutim,"M507 – Rotunda 5 de Outubro","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 10:09:41.725000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
ACT-90001,ACT-90001-01,"Semirrápido","Disponível",Alcoutim,"M507 – Rotunda 5 de Outubro","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:09:41.725000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
ACT-90002,ACT-90002-02,"Semirrápido","Disponível",Alcoutim,"Rua Portas do Laborato","KLC - Atlante","Não","Baixa Tensão Normal","€0,015/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-27 15:23:58.823000",22,0,0,0,0.015,0,0,0,0,0.015,583.783783783784,144,127.636363636364,1.91454545454545,8.75675675675675,2.16
ACT-90002,ACT-90002-01,"Semirrápido","Disponível",Alcoutim,"Rua Portas do Laborato","KLC - Atlante","Não","Baixa Tensão Normal","€0,015/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-27 15:23:58.823000",22,0,0,0,0.015,0,0,0,0,0.015,583.783783783784,144,127.636363636364,1.91454545454545,8.75675675675675,2.16
ADV-00003,ADV-00003-1,"Ultrarrápido","Disponível","Almodôvar","Área de Serviço de Almodôvar S/N, km 193 A2","ION - IONITY","Não","Média Tensão","€0,5121/kWh ",,,CCS,CABLE,350.0,"Disponível","2023-04-30 10:37:45.349000",350,0.5121,0,0,0,0,0,0,0.5121,0,583.783783783784,144,35,18.4356,30.726,30.726
ADV-00004,ADV-00004-1,"Ultrarrápido","Disponível","Almodôvar","Área de Serviço de Almodôvar N/S, km 193 A2","ION - IONITY","Não","Média Tensão","€0,5121/kWh ",,,CCS,CABLE,350.0,"Disponível","2023-04-30 07:28:00.449000",350,0.5121,0,0,0,0,0,0,0.5121,0,583.783783783784,144,35,18.4356,30.726,30.726
ADV-90001,ADV-90001-2,"Semirrápido","Disponível","Almodôvar","Rua do Afonso","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 03:24:54.926000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
ADV-90001,ADV-90001-1,"Semirrápido","Disponível","Almodôvar","Rua do Afonso","HRZ - Power dot","Não","Baixa Tensão Normal","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 03:24:54.926000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
AFE-90001,AFE-90001-1,"Semirrápido","Disponível","Alfândega da Fé","Avenida Engº. Manuel Cunha","HRZ - Power dot","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 04:39:23.548000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
AFE-90001,AFE-90001-2,"Semirrápido","Disponível","Alfândega da Fé","Avenida Engº. Manuel Cunha","HRZ - Power dot","Não","Baixa Tensão Normal","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 04:39:23.548000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
AGB-90001,AGB-90001-2,"Semirrápido","Disponível","Aguiar da Beira","Av. dos Combatentes do Ultramar","KLC - Atlante","Não","Baixa Tensão Normal","€0,1/kWh ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 07:47:35.729000",22,0.1,0,0,0,0,0,0,0.1,0,583.783783783784,144,127.636363636364,3.6,6,6
AGB-90001,AGB-90001-1,"Semirrápido","Disponível","Aguiar da Beira","Av. dos Combatentes do Ultramar","KLC - Atlante","Não","Baixa Tensão Normal","€0,1/kWh ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 07:47:35.729000",22,0.1,0,0,0,0,0,0,0.1,0,583.783783783784,144,127.636363636364,3.6,6,6
AGD-00005,AGD-00005-01,"Semirrápido","Disponível","Águeda","Avenida 25 de Abril","IBD - Iberdrola","Não","Média Tensão","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:13:11.723000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
AGD-00005,AGD-00005-02,"Semirrápido","Disponível","Águeda","Avenida 25 de Abril","IBD - Iberdrola","Não","Média Tensão","€0,02/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:13:11.723000",22,0,0,0,0.02,0,0,0,0,0.02,583.783783783784,144,127.636363636364,2.55272727272727,11.6756756756757,2.88
AGD-00006,AGD-00006-03,"Rápido","Disponível","Águeda","Quinta da Alagoa","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,09/min ",,Mennekes,CABLE,22.0,"Disponível","2023-04-30 02:40:49.878000",22,0,0,0,0,0.09,0,0.2964,0,0.09,583.783783783784,144,127.636363636364,11.7836727272727,52.8369405405405,13.2564
AGD-00006,AGD-00006-01,"Rápido","Disponível","Águeda","Quinta da Alagoa","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,09/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 02:40:49.878000",50,0,0,0,0,0.09,0,0.2964,0,0.09,583.783783783784,144,56.16,5.3508,52.8369405405405,13.2564
AGD-00006,AGD-00006-02,"Rápido","Disponível","Águeda","Quinta da Alagoa","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,09/min ",,CCS,CABLE,60.0,"Disponível","2023-04-30 02:40:49.878000",60,0,0,0,0,0.09,0,0.2964,0,0.09,583.783783783784,144,46.8,4.5084,52.8369405405405,13.2564
AGD-00007,AGD-00007-02,"Semirrápido","Disponível","Águeda","R. Joaquim Valente de Almeida","HRZ - Power dot","Não","Média Tensão","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 08:35:19.146000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
AGD-00007,AGD-00007-01,"Semirrápido","Disponível","Águeda","R. Joaquim Valente de Almeida","HRZ - Power dot","Não","Média Tensão","€0,025/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 08:35:19.146000",22,0,0,0,0.025,0,0,0,0,0.025,583.783783783784,144,127.636363636364,3.19090909090909,14.5945945945946,3.6
AGD-00008,AGD-00008-02,"Semirrápido","Disponível","Águeda","Rua Rio Grande","GLP - Galp","Não","Baixa Tensão Especial","€0,0319/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:10:34.671000",22,0,0,0,0.0319,0,0,0,0,0.0319,583.783783783784,144,127.636363636364,4.0716,18.6227027027027,4.5936
AGD-00008,AGD-00008-01,"Semirrápido","Disponível","Águeda","Rua Rio Grande","GLP - Galp","Não","Baixa Tensão Especial","€0,0319/min ",,,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 11:10:34.671000",22,0,0,0,0.0319,0,0,0,0,0.0319,583.783783783784,144,127.636363636364,4.0716,18.6227027027027,4.5936
