"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"CSC-00102";"CSC-00102-03";"Rápido";"Disponível";"Cascais";"Rua da Torre, n.º 831 – Guia";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:40:38.544Z"
"CSC-00103";"CSC-00103-04";"Rápido";"Disponível";"Cascais";"R. Frei Nicolau de Oliveira 100";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0/min ";"CCS";"CABLE";"80";"Disponível";"2023-05-11T18:38:07.912Z"
"CSC-00103";"CSC-00103-05";"Rápido";"Disponível";"Cascais";"R. Frei Nicolau de Oliveira 100";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0/min ";"CCS";"CABLE";"80";"Disponível";"2023-05-11T18:38:07.912Z"
"CSC-00103";"CSC-00103-06";"Rápido";"Disponível";"Cascais";"R. Frei Nicolau de Oliveira 100";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0/min ";"CHAdeMO";"SOCKET";"50";"Disponível";"2023-05-11T18:38:07.912Z"
"CSC-00103";"CSC-00103-02";"Rápido";"Disponível";"Cascais";"R. Frei Nicolau de Oliveira 100";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0/min ";"CCS";"CABLE";"120";"Disponível";"2023-05-11T18:38:07.912Z"
"CSC-00103";"CSC-00103-03";"Rápido";"Disponível";"Cascais";"R. Frei Nicolau de Oliveira 100";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0/min ";"CCS";"CABLE";"80";"Disponível";"2023-05-11T18:38:07.912Z"
"CSC-00103";"CSC-00103-01";"Rápido";"Disponível";"Cascais";"R. Frei Nicolau de Oliveira 100";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0/min ";"CCS";"CABLE";"120";"Disponível";"2023-05-11T18:38:07.912Z"
"CSC-00105";"CSC-00105-02";"Semirrápido";"Disponível";"Cascais";"Avenida da Republica";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:46:35.412Z"
"CSC-00105";"CSC-00105-01";"Semirrápido";"Disponível";"Cascais";"Avenida da Republica";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:46:35.412Z"
"CSC-00106";"CSC-00106-01";"Semirrápido";"Disponível";"Cascais";"Avenida Tenente Coronel Melo Antunes";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:54:15.416Z"
"CSC-00106";"CSC-00106-02";"Semirrápido";"Disponível";"Cascais";"Avenida Tenente Coronel Melo Antunes";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:54:15.416Z"
"CSC-00107";"CSC-00107-01";"Semirrápido";"Disponível";"Cascais";"Rua Dom. Francisco de Avilez";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:07:04.858Z"
"CSC-00107";"CSC-00107-02";"Semirrápido";"Disponível";"Cascais";"Rua Dom. Francisco de Avilez";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:07:04.858Z"
"CSC-00108";"CSC-00108-02";"Semirrápido";"Disponível";"Cascais";"Avenida Tenente Coronel Melo Antunes";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:04:02.462Z"
"CSC-00108";"CSC-00108-01";"Semirrápido";"Disponível";"Cascais";"Avenida Tenente Coronel Melo Antunes";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:04:02.462Z"
"CSC-00111";"CSC-00111-01";"Semirrápido";"Disponível";"Cascais";"Avenida da Republica";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:20:28.0Z"
"CSC-00111";"CSC-00111-02";"Semirrápido";"Disponível";"Cascais";"Avenida da Republica";"CSC - Cascais Próxima – Gestão de Mobilidade, Espaços Urbanos e Energias, E.M. S.A";"Não";"Baixa Tensão Especial";"€0,37/charge ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:20:28.0Z"
"CSC-00112";"CSC-00112-05";"Rápido";"Disponível";"Cascais";"Rua das Fisgas Nº40";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0,02/min ";"CCS";"CABLE";"80";"Disponível";"2023-05-11T18:33:27.453Z"
"CSC-00112";"CSC-00112-02";"Rápido";"Disponível";"Cascais";"Rua das Fisgas Nº40";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0,02/min ";"CCS";"CABLE";"80";"Disponível";"2023-05-11T18:33:27.453Z"
"CSC-00112";"CSC-00112-03";"Rápido";"Disponível";"Cascais";"Rua das Fisgas Nº40";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0,02/min ";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T18:33:27.453Z"
"CSC-00112";"CSC-00112-04";"Rápido";"Disponível";"Cascais";"Rua das Fisgas Nº40";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0,02/min ";"CCS";"CABLE";"80";"Disponível";"2023-05-11T18:33:27.453Z"
"CSC-00112";"CSC-00112-01";"Rápido";"Disponível";"Cascais";"Rua das Fisgas Nº40";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,25/kWh ";"€0,02/min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:33:27.453Z"
"CSC-00113";"CSC-00113-02";"Rápido";"Disponível";"Cascais";"Estr. Conceição da Abóboda 14";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T17:51:28.084Z"
"CSC-00113";"CSC-00113-03";"Rápido";"Disponível";"Cascais";"Estr. Conceição da Abóboda 14";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T17:51:28.084Z"
"CSC-00113";"CSC-00113-01";"Rápido";"Disponível";"Cascais";"Estr. Conceição da Abóboda 14";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"22";"Em uso";"2023-05-11T17:51:28.084Z"
"CSC-00114";"CSC-00114-01";"Ultrarrápido";"Disponível";"Cascais";"Estrada Nacional 294-4";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/kWh ";"€0,08/min ";"CCS";"CABLE";"180";"Disponível";"2023-05-11T15:07:35.232Z"
"CSC-00114";"CSC-00114-02";"Ultrarrápido";"Disponível";"Cascais";"Estrada Nacional 294-4";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/kWh ";"€0,08/min ";"CCS";"CABLE";"180";"Disponível";"2023-05-11T15:07:35.232Z"
"CSC-00115";"CSC-00115-02";"Semirrápido";"Disponível";"Cascais";"Estrada de Manique";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,04/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:03:33.038Z"
"CSC-00115";"CSC-00115-01";"Semirrápido";"Disponível";"Cascais";"Estrada de Manique";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,04/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:03:33.038Z"
"CSC-00117";"CSC-00117-02";"Rápido";"Disponível";"Cascais";"R: Egas Moniz 173 S. João Estoril";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Em uso";"2023-05-11T18:46:12.266Z"
"CSC-00117";"CSC-00117-03";"Rápido";"Disponível";"Cascais";"R: Egas Moniz 173 S. João Estoril";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-05-11T18:46:12.266Z"
"CSC-00117";"CSC-00117-01";"Rápido";"Disponível";"Cascais";"R: Egas Moniz 173 S. João Estoril";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:46:12.266Z"
"CSC-00118";"CSC-00118-01";"Semirrápido";"Disponível";"Cascais";"Rua das Palmeiras 5, 2750-005 Cascais";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,019/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T13:51:13.042Z"
"CSC-00118";"CSC-00118-02";"Semirrápido";"Disponível";"Cascais";"Rua das Palmeiras 5, 2750-005 Cascais";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,019/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T13:51:13.042Z"
"CSC-00119";"CSC-00119-01";"Semirrápido";"Disponível";"Cascais";"Rua das Palmeiras 5, 2750-005 Cascais";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,019/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T10:53:23.942Z"
"CSC-00119";"CSC-00119-02";"Semirrápido";"Disponível";"Cascais";"Rua das Palmeiras 5, 2750-005 Cascais";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,019/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T10:53:23.942Z"
"CSC-00121";"CSC-00121-01";"Semirrápido";"Disponível";"Cascais";"Rua Miguel Bombarda 344, 2775-247 Parede";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T15:45:32.251Z"
"CSC-00121";"CSC-00121-02";"Semirrápido";"Disponível";"Cascais";"Rua Miguel Bombarda 344, 2775-247 Parede";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T15:45:32.251Z"
"CSC-00127";"CSC-00127-01";"Semirrápido";"Disponível";"Cascais";"Av. Nossa Sra. Rosario";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T12:51:13.167Z"
"CSC-00127";"CSC-00127-02";"Semirrápido";"Disponível";"Cascais";"Av. Nossa Sra. Rosario";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T12:51:13.167Z"
"CSC-00128";"CSC-00128-01";"Rápido";"Disponível";"Cascais";"R. de Alvide 987";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T10:41:59.627Z"
"CSC-00128";"CSC-00128-03";"Rápido";"Disponível";"Cascais";"R. de Alvide 987";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-05-11T10:41:59.627Z"
"CSC-00128";"CSC-00128-02";"Rápido";"Disponível";"Cascais";"R. de Alvide 987";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"CCS";"CABLE";"60";"Disponível";"2023-05-11T10:41:59.627Z"
"CSC-90003";"CSC-90003-4";"Normal";"Disponível";"Cascais";"Alameda Duquesa de Palmela";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T17:54:05.873Z"
"CSC-90003";"CSC-90003-3";"Normal";"Disponível";"Cascais";"Alameda Duquesa de Palmela";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T17:54:05.873Z"
"CSC-90003";"CSC-90003-5";"Normal";"Disponível";"Cascais";"Alameda Duquesa de Palmela";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:54:05.873Z"
"CSC-90003";"CSC-90003-6";"Normal";"Disponível";"Cascais";"Alameda Duquesa de Palmela";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:54:05.873Z"
"CSC-90003";"CSC-90003-1";"Normal";"Disponível";"Cascais";"Alameda Duquesa de Palmela";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:54:05.873Z"
"CSC-90003";"CSC-90003-2";"Normal";"Disponível";"Cascais";"Alameda Duquesa de Palmela";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:54:05.873Z"
"CSC-90004";"CSC-90004-3";"Normal";"Disponível";"Cascais";"Avenida Marginal";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T18:44:43.061Z"
"CSC-90004";"CSC-90004-2";"Normal";"Disponível";"Cascais";"Avenida Marginal";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:44:43.061Z"
"CSC-90004";"CSC-90004-4";"Normal";"Disponível";"Cascais";"Avenida Marginal";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T18:44:43.061Z"
"CSC-90004";"CSC-90004-1";"Normal";"Disponível";"Cascais";"Avenida Marginal";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:44:43.061Z"
"CSC-90007";"CSC-90007-1";"Normal";"Disponível";"Cascais";"Avenida Marginal";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:14:56.803Z"
"CSC-90007";"CSC-90007-2";"Normal";"Disponível";"Cascais";"Avenida Marginal";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:14:56.803Z"
"CSC-90008";"CSC-90008-1";"Normal";"Disponível";"Cascais";"Avenida da República";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:52:10.225Z"
"CSC-90008";"CSC-90008-2";"Normal";"Disponível";"Cascais";"Avenida da República";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:52:10.225Z"
"CSC-90009";"CSC-90009-4";"Normal";"Disponível";"Cascais";"Rua Doutor Manuel de Arriaga";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0054/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:17:12.968Z"
"CSC-90009";"CSC-90009-1";"Normal";"Disponível";"Cascais";"Rua Doutor Manuel de Arriaga";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0054/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T18:17:12.968Z"
"CSC-90009";"CSC-90009-2";"Normal";"Disponível";"Cascais";"Rua Doutor Manuel de Arriaga";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0054/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T18:17:12.968Z"
"CSC-90009";"CSC-90009-3";"Normal";"Disponível";"Cascais";"Rua Doutor Manuel de Arriaga";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0054/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:17:12.968Z"
"CSC-90010";"CSC-90010-2";"Normal";"Disponível";"Cascais";"Largo 5 de Outubro";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:39:56.62Z"
"CSC-90010";"CSC-90010-1";"Normal";"Disponível";"Cascais";"Largo 5 de Outubro";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:39:56.62Z"
"CSC-90012";"CSC-90012-2";"Normal";"Disponível";"Cascais";"Rua dos Caçadores";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T18:30:56.265Z"
"CSC-90012";"CSC-90012-3";"Normal";"Disponível";"Cascais";"Rua dos Caçadores";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:30:56.265Z"
"CSC-90012";"CSC-90012-4";"Normal";"Disponível";"Cascais";"Rua dos Caçadores";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T18:30:56.265Z"
"CSC-90012";"CSC-90012-1";"Normal";"Disponível";"Cascais";"Rua dos Caçadores";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T18:30:56.265Z"
"CSC-90013";"CSC-90013-02";"Normal";"Disponível";"Cascais";"Praça Mário Azevedo Gomes";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-11T17:35:47.9Z"
"CSC-90013";"CSC-90013-01";"Normal";"Disponível";"Cascais";"Praça Mário Azevedo Gomes";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-05-11T17:35:47.9Z"
"CTB-00010";"CTB-00010-02";"Semirrápido";"Disponível";"Castelo Branco";"Av. Prof. Dr. Egas Moniz";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T18:12:58.456Z"
"CTB-00010";"CTB-00010-01";"Semirrápido";"Disponível";"Castelo Branco";"Av. Prof. Dr. Egas Moniz";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:12:58.456Z"
"CTB-00011";"CTB-00011-03";"Rápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,5/charge ";"€0/min ";"€0,1/min após 25min ";"Mennekes";"SOCKET";"43";"Disponível";"2023-05-11T18:38:16.629Z"
"CTB-00011";"CTB-00011-02";"Rápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,5/charge ";"€0/min ";"€0,1/min após 25min ";"CCS";"CABLE";"50";"Disponível";"2023-05-11T18:38:16.629Z"
"CTB-00011";"CTB-00011-01";"Rápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,5/charge ";"€0/min ";"€0,1/min após 25min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:38:16.629Z"
"CTB-00012";"CTB-00012-02";"Semirrápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,2/charge ";"€0/min ";"€0,036/min após 60min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:48:47.601Z"
"CTB-00012";"CTB-00012-01";"Semirrápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,2/charge ";"€0/min ";"€0,036/min após 60min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:48:47.601Z"
"CTB-00013";"CTB-00013-01";"Semirrápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,2/charge ";"€0/min ";"€0,036/min após 60min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:38:58.775Z"
"CTB-00013";"CTB-00013-02";"Semirrápido";"Disponível";"Castelo Branco";"Rua A, Zona Industrial";"HLX - Helexia";"Não";"Média Tensão";"€2,2/charge ";"€0/min ";"€0,036/min após 60min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:38:58.775Z"
"CTB-00014";"CTB-00014-03";"Rápido";"Disponível";"Castelo Branco";"Avenida Professor Doutor Egas Moniz";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T17:19:17.268Z"
"CTB-00014";"CTB-00014-02";"Rápido";"Disponível";"Castelo Branco";"Avenida Professor Doutor Egas Moniz";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T17:19:17.268Z"
"CTB-00014";"CTB-00014-01";"Rápido";"Disponível";"Castelo Branco";"Avenida Professor Doutor Egas Moniz";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T17:19:17.268Z"
"CTB-00015";"CTB-00015-02";"Semirrápido";"Disponível";"Castelo Branco";"Rua R, Lote 32";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:54:12.955Z"
"CTB-00015";"CTB-00015-01";"Semirrápido";"Disponível";"Castelo Branco";"Rua R, Lote 32";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:54:12.955Z"
"CTB-00016";"CTB-00016-01";"Ultrarrápido";"Disponível";"Castelo Branco";"Rua João Evangelista";"IBD - Iberdrola";"Não";"Baixa Tensão Especial";"€0,2/min ";"";"";"CCS";"CABLE";"160";"Disponível";"2023-05-11T15:10:48.116Z"
"CTB-00016";"CTB-00016-02";"Ultrarrápido";"Disponível";"Castelo Branco";"Rua João Evangelista";"IBD - Iberdrola";"Não";"Baixa Tensão Especial";"€0,2/min ";"";"";"CHAdeMO";"CABLE";"160";"Disponível";"2023-05-11T15:10:48.116Z"
"CTB-00019";"CTB-00019-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:46:01.624Z"
"CTB-00021";"CTB-00021-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:46:01.579Z"
"CTB-00022";"CTB-00022-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:42:01.662Z"
"CTB-00023";"CTB-00023-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:46:01.726Z"
"CTB-00024";"CTB-00024-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:42:01.707Z"
"CTB-00025";"CTB-00025-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:42:01.765Z"
"CTB-00026";"CTB-00026-1";"Ultrarrápido";"Disponível";"Castelo Branco";"Área de Serviço CEPSA A23 Castelo Branco S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:48:01.313Z"
"CTB-90001";"CTB-90001-1";"Semirrápido";"Disponível";"Castelo Branco";"Praça do Município";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0107/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:34:39.351Z"
"CTB-90001";"CTB-90001-2";"Semirrápido";"Disponível";"Castelo Branco";"Praça do Município";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0107/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:34:39.351Z"
"CTB-90002";"CTB-90002-1";"Normal";"Disponível";"Castelo Branco";"Rua Prof. Dr. Faria de Vasconcelos";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-05-08T15:08:57.622Z"
