"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"VNG-00041";"VNG-00041-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rocha Leão";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T09:31:26.082Z"
"VNG-00041";"VNG-00041-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rocha Leão";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T09:31:26.082Z"
"VNG-00042";"VNG-00042-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rocha Leão";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:01:54.267Z"
"VNG-00042";"VNG-00042-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rocha Leão";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:01:54.267Z"
"VNG-00042";"VNG-00042-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rocha Leão";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T13:01:54.267Z"
"VNG-00043";"VNG-00043-2";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Poeta Eugénio de Andrade";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,125/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:15:42.193Z"
"VNG-00043";"VNG-00043-1";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Poeta Eugénio de Andrade";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,125/min ";"";"CHAdeMO";"CABLE";"50";"Em uso";"2023-04-23T13:15:42.193Z"
"VNG-00045";"VNG-00045-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rio do PaÃ§o";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T14:19:32.886Z"
"VNG-00045";"VNG-00045-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rio do PaÃ§o";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T14:19:32.886Z"
"VNG-00045";"VNG-00045-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rio do PaÃ§o";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T14:19:32.886Z"
"VNG-00048";"VNG-00048-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua General Torres";"MAK - Maksu";"Não";"Média Tensão";"€0,03/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T12:40:48.575Z"
"VNG-00050";"VNG-00050-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua General Torres";"MAK - Maksu";"Não";"Média Tensão";"€0,03/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T13:39:39.119Z"
"VNG-00051";"VNG-00051-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Álvares Cabral";"MAK - Maksu";"Não";"Baixa Tensão Especial";"€0,03/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T10:37:45.836Z"
"VNG-00052";"VNG-00052-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Álvares Cabral";"MAK - Maksu";"Não";"Baixa Tensão Especial";"€0,03/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T07:03:24.652Z"
"VNG-00053";"VNG-00053-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Álvares Cabral";"MAK - Maksu";"Não";"Baixa Tensão Especial";"€0,03/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T11:15:51.315Z"
"VNG-00057";"VNG-00057-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Raimundo Carvalho";"IBD - Iberdrola";"Não";"Média Tensão";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T13:11:43.528Z"
"VNG-00059";"VNG-00059-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua do Jardim";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"Mennekes";"SOCKET";"43";"Disponível";"2023-04-23T11:17:49.83Z"
"VNG-00059";"VNG-00059-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua do Jardim";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"CCS";"SOCKET";"50";"Disponível";"2023-04-23T11:17:49.83Z"
"VNG-00059";"VNG-00059-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua do Jardim";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"CHAdeMO";"SOCKET";"50";"Disponível";"2023-04-23T11:17:49.83Z"
"VNG-00060";"VNG-00060-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua da Bélgica";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Em uso";"2023-04-23T13:41:00.473Z"
"VNG-00060";"VNG-00060-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua da Bélgica";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2023-04-23T13:41:00.473Z"
"VNG-00060";"VNG-00060-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua da Bélgica";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T13:41:00.473Z"
"VNG-00061";"VNG-00061-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua 14 de Outubro";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T12:58:49.972Z"
"VNG-00061";"VNG-00061-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua 14 de Outubro";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T12:58:49.972Z"
"VNG-00061";"VNG-00061-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua 14 de Outubro";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T12:58:49.972Z"
"VNG-00062";"VNG-00062-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Doutor Francisco Sá Carneiro";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T14:01:27.222Z"
"VNG-00062";"VNG-00062-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Doutor Francisco Sá Carneiro";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Fora de Serviço";"2023-04-23T14:01:27.222Z"
"VNG-00062";"VNG-00062-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Doutor Francisco Sá Carneiro";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Em uso";"2023-04-23T14:01:27.222Z"
"VNG-00066";"VNG-00066-01";"Ultrarrápido";"Disponível";"Vila Nova de Gaia";"A1, km 295,7 Sentido Sul/Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,1/kWh ";"€0,15/min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T12:22:21.745Z"
"VNG-00066";"VNG-00066-02";"Ultrarrápido";"Disponível";"Vila Nova de Gaia";"A1, km 295,7 Sentido Sul/Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,1/kWh ";"€0,15/min ";"CCS";"CABLE";"160";"Disponível";"2023-04-23T12:22:21.745Z"
"VNG-00067";"VNG-00067-01";"Ultrarrápido";"Disponível";"Vila Nova de Gaia";"A1, km 295,7 Sentido Norte/Sul";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,1/kWh ";"€0,15/min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:58:14.983Z"
"VNG-00067";"VNG-00067-02";"Ultrarrápido";"Disponível";"Vila Nova de Gaia";"A1, km 295,7 Sentido Norte/Sul";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,1/kWh ";"€0,15/min ";"CCS";"CABLE";"160";"Disponível";"2023-04-23T13:58:14.983Z"
"VNG-00068";"VNG-00068-03";"Rápido";"Disponível";"Vila Nova de Gaia";"McDonald´s - Gaia";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T11:18:26.962Z"
"VNG-00068";"VNG-00068-02";"Rápido";"Disponível";"Vila Nova de Gaia";"McDonald´s - Gaia";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T11:18:26.962Z"
"VNG-00068";"VNG-00068-01";"Rápido";"Disponível";"Vila Nova de Gaia";"McDonald´s - Gaia";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"CCS";"CABLE";"90";"Disponível";"2023-04-23T11:18:26.962Z"
"VNG-00069";"VNG-00069-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua 28 de Janeiro 350";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,015/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T00:58:06.964Z"
"VNG-00069";"VNG-00069-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua 28 de Janeiro 350";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,015/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T00:58:06.964Z"
"VNG-00070";"VNG-00070-01";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Pte. Pereiro 879";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:51:04.723Z"
"VNG-00070";"VNG-00070-03";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Pte. Pereiro 879";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T13:51:04.723Z"
"VNG-00070";"VNG-00070-02";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Pte. Pereiro 879";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:51:04.723Z"
"VNG-00071";"VNG-00071-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Nova de Alvites, n,º 231,";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T14:27:10.709Z"
"VNG-00071";"VNG-00071-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Nova de Alvites, n,º 231,";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T14:27:10.709Z"
"VNG-00071";"VNG-00071-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Nova de Alvites, n,º 231,";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Em uso";"2023-04-23T14:27:10.709Z"
"VNG-00072";"VNG-00072-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Área de Serviço de V. N. de Gaia, A1 km 295,7";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,08/kWh ";"€0,11/min ";"CCS";"CABLE";"120";"Em uso";"2023-04-23T14:25:21.174Z"
"VNG-00072";"VNG-00072-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Área de Serviço de V. N. de Gaia, A1 km 295,7";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,08/kWh ";"€0,11/min ";"CHAdeMO";"CABLE";"30";"Disponível";"2023-04-23T14:25:21.174Z"
"VNG-00072";"VNG-00072-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Área de Serviço de V. N. de Gaia, A1 km 295,7";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,08/kWh ";"€0,11/min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T14:25:21.174Z"
"VNG-00075";"VNG-00075-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Diogo Macedo, 220";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T01:09:45.836Z"
"VNG-00075";"VNG-00075-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Diogo Macedo, 220";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T01:09:45.836Z"
"VNG-00076";"VNG-00076-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Diogo Macedo, 220";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T11:12:09.684Z"
"VNG-00076";"VNG-00076-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua Diogo Macedo, 220";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T11:12:09.684Z"
"VNG-00077";"VNG-00077-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T03:44:48.453Z"
"VNG-00077";"VNG-00077-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T03:44:48.453Z"
"VNG-00078";"VNG-00078-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-20T08:31:38.631Z"
"VNG-00078";"VNG-00078-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-20T08:31:38.631Z"
"VNG-00079";"VNG-00079-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-22T22:25:11.072Z"
"VNG-00079";"VNG-00079-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-22T22:25:11.072Z"
"VNG-00080";"VNG-00080-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-21T08:37:23.093Z"
"VNG-00080";"VNG-00080-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto 124";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-21T08:37:23.093Z"
"VNG-00081";"VNG-00081-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Escola Central, 910";"GLP - Galp";"Não";"Média Tensão";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"60";"Disponível";"2023-04-22T11:13:45.277Z"
"VNG-00081";"VNG-00081-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Escola Central, 910";"GLP - Galp";"Não";"Média Tensão";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CHAdeMO";"CABLE";"60";"Disponível";"2023-04-22T11:13:45.277Z"
"VNG-00082";"VNG-00082-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Lado Shopping, Via 8";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"120";"Disponível";"2023-04-23T13:14:58.228Z"
"VNG-00082";"VNG-00082-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Lado Shopping, Via 8";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CHAdeMO";"CABLE";"120";"Disponível";"2023-04-23T13:14:58.228Z"
"VNG-00092";"VNG-00092-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"R. Fernão de Magalhães 1";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T07:03:05.858Z"
"VNG-00092";"VNG-00092-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"R. Fernão de Magalhães 1";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T07:03:05.858Z"
"VNG-00096";"VNG-00096-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Av. Da República, n.º 1435";"REP - Repsol";"Não";"Média Tensão";"€0,261/charge ";"€0,03/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T12:48:27.518Z"
"VNG-00098";"VNG-00098-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Av. Da República, n.º 1435";"REP - Repsol";"Não";"Média Tensão";"€0,261/charge ";"€0,03/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T14:18:56.912Z"
"VNG-00100";"VNG-00100-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Av. dos Descobrimentos 809";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,06/min ";"";"CHAdeMO";"CABLE";"30";"Disponível";"2023-04-22T18:24:53.443Z"
"VNG-00100";"VNG-00100-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Av. dos Descobrimentos 809";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,06/min ";"";"CCS";"CABLE";"30";"Disponível";"2023-04-22T18:24:53.443Z"
"VNG-00100";"VNG-00100-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Av. dos Descobrimentos 809";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,06/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-22T18:24:53.443Z"
"VNG-00103";"VNG-00103-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Praceta Henrique Moreira 244";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-04-23T13:03:58.751Z"
"VNG-00103";"VNG-00103-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Praceta Henrique Moreira 244";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"11";"Em uso";"2023-04-23T13:03:58.751Z"
"VNG-00104";"VNG-00104-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Praceta Henrique Moreira 244";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"11";"Em uso";"2023-04-23T14:03:09.701Z"
"VNG-00104";"VNG-00104-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Praceta Henrique Moreira 244";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-04-23T14:03:09.701Z"
"VNG-00107";"VNG-00107-03";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Dona Maria da Costa Basto 16,";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T08:47:36.447Z"
"VNG-00107";"VNG-00107-02";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Dona Maria da Costa Basto 16,";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T08:47:36.447Z"
"VNG-00107";"VNG-00107-01";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Dona Maria da Costa Basto 16,";"KLC - Atlante";"Não";"Média Tensão";"€0,11/min ";"";"";"Mennekes";"CABLE";"11";"Disponível";"2023-04-23T08:47:36.447Z"
"VNG-00109";"VNG-00109-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida dos Descobrimentos,";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"22";"Em uso";"2023-04-23T12:54:19.786Z"
"VNG-00109";"VNG-00109-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida dos Descobrimentos,";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T12:54:19.786Z"
"VNG-00109";"VNG-00109-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida dos Descobrimentos,";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T12:54:19.786Z"
"VNG-00110";"VNG-00110-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Av. Vasco da Gama – E.N. 222, km 5,9";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T12:54:57.821Z"
"VNG-00110";"VNG-00110-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Av. Vasco da Gama – E.N. 222, km 5,9";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T12:54:57.821Z"
"VNG-00110";"VNG-00110-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Av. Vasco da Gama – E.N. 222, km 5,9";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T12:54:57.821Z"
"VNG-00112";"VNG-00112-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua da Palmeira, 425";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T06:35:57.976Z"
"VNG-00112";"VNG-00112-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua da Palmeira, 425";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T06:35:57.976Z"
"VNG-00115";"VNG-00115-01";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Rechousa 706-710, 4410-222 Canelas";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"90";"Disponível";"2023-04-23T13:26:33.08Z"
"VNG-00115";"VNG-00115-02";"Rápido";"Disponível";"Vila Nova de Gaia";"R. Rechousa 706-710, 4410-222 Canelas";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"90";"Disponível";"2023-04-23T13:26:33.08Z"
"VNG-90002";"VNG-90002-04";"Normal";"Disponível";"Vila Nova de Gaia";"Alameda da Serra do Pilar";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:56:37.838Z"
"VNG-90002";"VNG-90002-02";"Normal";"Disponível";"Vila Nova de Gaia";"Alameda da Serra do Pilar";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:56:37.838Z"
"VNG-90002";"VNG-90002-01";"Normal";"Disponível";"Vila Nova de Gaia";"Alameda da Serra do Pilar";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:56:37.838Z"
"VNG-90002";"VNG-90002-03";"Normal";"Disponível";"Vila Nova de Gaia";"Alameda da Serra do Pilar";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:56:37.838Z"
"VNG-90003";"VNG-90003-01";"Normal";"Disponível";"Vila Nova de Gaia";"Avenida da República";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T12:37:09.592Z"
"VNG-90003";"VNG-90003-03";"Normal";"Disponível";"Vila Nova de Gaia";"Avenida da República";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T12:37:09.592Z"
"VNG-90003";"VNG-90003-02";"Normal";"Disponível";"Vila Nova de Gaia";"Avenida da República";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T12:37:09.592Z"
"VNG-90003";"VNG-90003-04";"Normal";"Disponível";"Vila Nova de Gaia";"Avenida da República";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,004/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T12:37:09.592Z"
